Id,SalePrice
2734,159657.02303481507
2735,125061.62499275776
2736,144813.02420249814
2737,110623.88817118341
2738,170112.74248230943
2739,159843.6031925942
2740,138285.62580655914
2741,141794.48598809174
2742,159681.19186504823
2743,137555.60534475755
2744,147820.42685186458
2745,148932.06492595057
2746,123820.40812180957
2747,151745.58948526875
2748,116537.65408586389
2749,114712.39419201331
2750,118151.08711622877
2751,109639.98256161265
2752,220038.020740805
2753,166029.41249815942
2754,245716.95484096016
2755,144868.9261133959
2756,73661.28037900719
2757,65697.73134256
2758,67490.79807258307
2759,133439.1683917418
2760,139685.07679405768
2761,141492.95742503862
2762,150692.96869609354
2763,188895.4797760937
2764,149661.96471699738
2765,234888.538323235
2766,137772.33636019359
2767,56488.34843553748
2768,143974.83646832214
2769,129333.73736231071
2770,156324.89029307402
2771,106113.68423639302
2772,108202.0021267618
2773,158047.55600655667
2774,151272.88509017587
2775,138478.38847202953
2776,150954.8728368932
2777,149984.88921239015
2778,119531.4894296877
2779,142604.43668335478
2780,117723.43188049564
2781,87110.78743070117
2782,83358.00557143979
2783,79412.36205562316
2784,120275.68273961508
2785,140357.32076650142
2786,28818.521060436266
2787,126480.87701745614
2788,65560.46055223118
2789,200916.80908875514
2790,79345.5589439736
2791,123077.77062719723
2792,95481.28928953627
2793,164697.1718502863
2794,80158.4297452194
2795,126193.96358431947
2796,84524.92400131437
2797,230491.6477106632
2798,104646.96783856723
2799,133566.64155009037
2800,76718.19925261966
2801,116088.20323967509
2802,128477.40106643375
2803,212529.96974513264
2804,127666.97599012735
2805,79527.07835693819
2806,91382.72978614103
2807,159925.87043271857
2808,134738.1189015171
2809,125696.26830455835
2810,124086.55642421711
2811,161000.14155409383
2812,151595.3873867769
2813,210754.550432592
2814,209330.87415429569
2815,100204.56334159707
2816,228267.05462819428
2817,128111.08146887021
2818,113675.59035194704
2819,178357.79715907454
2820,128543.1530984168
2821,107122.55158116345
2822,172063.54863280372
2823,305057.15336182347
2824,171712.95348881523
2825,135637.63403083227
2826,136679.54711839612
2827,158115.64244194137
2828,237486.02674816418
2829,209930.6537598246
2830,245466.49788449908
2831,197282.57635891094
2832,236861.86055204895
2833,279845.973699114
2834,220666.11125155512
2835,231315.2314149351
2836,202955.77090255008
2837,166950.6685021365
2838,150387.72289548465
2839,176020.27258880457
2840,199490.7566352961
2841,207575.38373975546
2842,214736.6152800797
2843,148341.99573135097
2844,162789.62600908015
2845,110635.72146530218
2846,211457.9446172439
2847,183220.04592759442
2848,225668.9777595234
2849,218985.3908961103
2850,260602.46396692086
2851,228444.60524151791
2852,225640.92254615974
2853,224033.4425390192
2854,156107.20407088663
2855,209946.67006528107
2856,212501.19653411343
2857,202833.05472418017
2858,205526.80179472585
2859,109455.23473062301
2860,116763.06599668274
2861,137716.34224349077
2862,209522.05588977694
2863,140035.9597599436
2864,280250.5405579463
2865,153292.6989285908
2866,209172.33734180973
2867,79889.03868076934
2868,124872.59441254254
2869,127876.42983105285
2870,132505.34046779788
2871,95800.00891083213
2872,18226.90986220428
2873,107375.10193357641
2874,135584.98003067693
2875,136189.51336905442
2876,162232.8754882784
2877,129173.12720245378
2878,162573.93012241786
2879,120682.3467361479
2880,115601.8996192756
2881,136704.83850014175
2882,146335.74982931343
2883,168591.05367399595
2884,185261.69715953787
2885,158055.81822892043
2886,181543.11827614234
2887,103892.50859949525
2888,133519.5806333133
2889,43543.61332231591
2890,66182.8436690892
2891,161157.3929786755
2892,28419.312757691136
2893,124599.57564490396
2894,33501.991357732244
2895,281105.13663740084
2896,273953.1873572535
2897,203327.3917906689
2898,198750.18524372627
2899,259139.20145261489
2900,153170.17220029526
2901,193151.3278893972
2902,195778.38764586768
2903,305344.6158539725
2904,301767.58021691744
2905,67054.13514711766
2906,204085.75675623777
2907,117923.01174841054
2908,117049.85188787016
2909,191707.1160445586
2910,65157.29135179156
2911,97887.87400769103
2912,146795.43453947763
2913,97593.61753873529
2914,86859.16346972533
2915,86859.16346972533
2916,97593.61753873529
2917,154474.69986337988
2918,116482.05596812993
2919,218206.86157982502
